site_code,config_id,antenna_id,node,start_date,end_date,site_type,site_name,antenna_group,site_description,site_type_name,rkm,rkm_total,latitude,longitude
GOJ,110,AA,GOJ,1990-04-01T00:00:00Z,2000-01-10T09:32:15Z,INT,Little Goose Dam Juvenile,B-DIVERSION,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,11,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,A-RACEWAY / RIVER EXIT,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,12,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,A-RACEWAY / RIVER EXIT,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,13,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,A-RACEWAY / RIVER EXIT,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,21,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,B-RACEWAY / RIVER EXIT,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,22,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,B-RACEWAY / RIVER EXIT,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,23,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,B-RACEWAY / RIVER EXIT,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,51,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,SAMPLE ROOM,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,52,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,SAMPLE ROOM,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
GOJ,120,91,GOJ,2000-01-10T09:32:15Z,2002-03-07T14:42:13Z,INT,Little Goose Dam Juvenile,DIVERSION RIVER EXIT,"This site monitors the juvenile bypass system and fish facility at Little Goose Dam. The site operates seasonally for juvenile outmigration and includes antennas in the full flow bypass flume that is often active before and after the sampling facility each year. Separation by Code (SbyC) is also available to allow researchers to selectively divert PIT-tagged fish to two separate sample tanks for additional sampling. SbyC acts on all PIT-tagged fish by default to return them to the river, rather than be collected for transportation with untagged run-of-river fish. Researchers can use SbyC to override that default action and instead allow PIT-tagged fish to be treated like the untagged population.",Juvenile Fish Bypass Facility,522.113,635,46.582381,-118.031607
